Account.ExternalID__c,Amount,CloseDate,CreatedDate,LeadSource,Name,StageName,Type,Difficulty__c,ExternalID__c
ACC-552,224000,2024-08-02,2021-06-08T13:11:00+0200,Trade Show,Morph scalable convergence,Value Proposition,Existing Customer - Upgrade,15,Opp-2141
ACC-321,120000,2024-10-17,2023-06-12T13:43:00+0200,Phone Inquiry,Transition scalable experiences,Closed Lost,Existing Customer - Upgrade,95,Opp-2142
ACC-798,11000,2024-04-21,2023-11-06T14:32:58+0200,Phone Inquiry,Scale next-generation web-readiness,Perception Analysis,Existing Customer - Replacement,20,Opp-2143
ACC-416,68000,2025-02-23,2024-04-05T18:20:00+0200,Web,Re-contextualize killer portals,Needs Analysis,Existing Customer - Downgrade,80,Opp-2144
ACC-779,179000,2025-02-24,2020-05-07T10:00:00+0200,Web,Generate interactive web services,Id. Decision Makers,Existing Customer - Replacement,85,Opp-2145
ACC-926,176000,2024-05-17,2023-05-10T09:06:00+0200,Direct Mail,Enable dynamic models,Closed Won,Existing Customer - Upgrade,0,Opp-2146
ACC-428,117000,2024-04-18,2020-01-07T23:51:00+0200,Partner Referral,Expedite b2c web-readiness,Qualification,Existing Customer - Replacement,0,Opp-2147
ACC-800,191000,2025-02-01,2020-07-06T01:54:00+0200,Web,Aggregate dynamic relationships,Proposal/Price Quote,Existing Customer - Upgrade,40,Opp-2148
ACC-806,37000,2024-08-05,2022-12-11T23:21:00+0200,Other,Deliver killer relationships,Perception Analysis,Existing Customer - Downgrade,50,Opp-2149
ACC-500,231000,2025-02-20,2023-03-02T15:27:00+0200,Partner Referral,Reinvent clicks-and-mortar portals,Qualification,New Customer,0,Opp-2150
ACC-947,237000,2024-09-22,2022-05-03T23:03:00+0200,Direct Mail,Synergize world-class solutions,Qualification,Existing Customer - Upgrade,50,Opp-2151
ACC-193,238000,2024-12-06,2020-08-11T18:31:00+0200,Other,Target visionary convergence,Id. Decision Makers,Existing Customer - Downgrade,10,Opp-2152
ACC-772,114000,2024-04-07,2023-01-04T12:22:00+0200,Partner Referral,Innovate open-source eyeballs,Perception Analysis,Existing Customer - Upgrade,80,Opp-2153
ACC-726,233000,2024-09-17,2022-11-01T01:36:00+0200,Phone Inquiry,Synthesize back-end supply-chains,Closed Won,Existing Customer - Upgrade,15,Opp-2154
ACC-989,103000,2024-12-06,2024-08-10T00:15:00+0200,Trade Show,Aggregate back-end deliverables,Needs Analysis,Existing Customer - Replacement,30,Opp-2155
ACC-229,173000,2024-04-19,2024-01-09T23:46:00+0200,Direct Mail,Integrate real-time systems,Value Proposition,Existing Customer - Upgrade,50,Opp-2156
ACC-814,175000,2025-03-02,2023-07-08T14:21:00+0200,Trade Show,Evolve cutting-edge initiatives,Needs Analysis,New Customer,100,Opp-2157
ACC-276,197000,2024-04-09,2024-04-02T23:46:00+0200,Partner Referral,Re-intermediate clicks-and-mortar bandwidth,Proposal/Price Quote,New Customer,25,Opp-2158
ACC-319,159000,2024-10-18,2020-10-03T19:16:00+0200,Trade Show,Matrix killer action-items,Value Proposition,New Customer,80,Opp-2159
ACC-36,24000,2025-01-21,2024-06-05T12:53:00+0200,Phone Inquiry,Optimize wireless technologies,Value Proposition,Existing Customer - Replacement,0,Opp-2160
ACC-704,174000,2024-04-26,2022-05-03T04:36:00+0200,Partner Referral,Empower user-centric eyeballs,Value Proposition,Existing Customer - Replacement,0,Opp-2161
ACC-719,131000,2025-01-25,2024-11-07T12:13:00+0200,Direct Mail,Synthesize user-centric mindshare,Id. Decision Makers,New Customer,5,Opp-2162
ACC-239,221000,2024-07-27,2023-03-10T13:45:00+0200,Phone Inquiry,Architect visionary synergies,Prospecting,New Customer,25,Opp-2163
ACC-978,228000,2025-01-06,2022-10-07T12:27:00+0200,Partner Referral,Transform b2b content,Qualification,Existing Customer - Downgrade,95,Opp-2164
ACC-437,25000,2024-10-16,2020-05-11T08:41:00+0200,Trade Show,Utilize interactive applications,Proposal/Price Quote,Existing Customer - Upgrade,15,Opp-2165
ACC-212,14000,2024-11-17,2023-04-06T00:51:00+0200,Web,Grow open-source functionalities,Id. Decision Makers,Existing Customer - Downgrade,90,Opp-2166
ACC-3,26000,2024-09-10,2022-08-06T11:46:00+0200,Other,Transition vertical architectures,Closed Won,New Customer,65,Opp-2167
ACC-752,247000,2024-07-22,2023-06-01T10:20:00+0200,Partner Referral,Innovate turn-key channels,Prospecting,Existing Customer - Downgrade,80,Opp-2168
ACC-38,225000,2024-09-08,2020-03-07T02:06:00+0200,Phone Inquiry,Streamline seamless architectures,Perception Analysis,Existing Customer - Upgrade,10,Opp-2169
ACC-465,42000,2024-07-07,2021-07-11T03:56:00+0200,Phone Inquiry,Re-intermediate transparent supply-chains,Qualification,Existing Customer - Downgrade,70,Opp-2170
ACC-684,112000,2024-07-07,2023-04-01T13:54:00+0200,Partner Referral,Innovate b2b solutions,Closed Won,Existing Customer - Downgrade,90,Opp-2171
ACC-453,32000,2024-04-12,2021-08-10T06:08:58+0200,Partner Referral,Streamline back-end technologies,Proposal/Price Quote,Existing Customer - Downgrade,75,Opp-2172
ACC-628,128000,2024-07-24,2023-03-08T23:12:00+0200,Web,Productize holistic methodologies,Closed Won,Existing Customer - Upgrade,80,Opp-2173
ACC-359,156000,2024-12-05,2022-03-03T23:19:00+0200,Trade Show,Reinvent viral mindshare,Negotiation/Review,Existing Customer - Downgrade,20,Opp-2174
ACC-829,223000,2024-07-18,2024-04-08T20:46:00+0200,Other,Incubate web-enabled eyeballs,Qualification,New Customer,25,Opp-2175
ACC-830,123000,2024-09-20,2020-05-05T00:20:00+0200,Partner Referral,Integrate sticky schemas,Closed Lost,Existing Customer - Replacement,95,Opp-2176
ACC-382,34000,2024-06-16,2020-08-08T16:47:00+0200,Partner Referral,Seize front-end communities,Perception Analysis,Existing Customer - Replacement,25,Opp-2177
ACC-971,74000,2025-03-15,2022-06-07T15:47:00+0200,Other,Whiteboard dot-com mindshare,Closed Lost,Existing Customer - Upgrade,70,Opp-2178
ACC-186,179000,2024-10-16,2023-08-13T02:12:00+0200,Trade Show,Expedite proactive e-markets,Perception Analysis,Existing Customer - Upgrade,75,Opp-2179
ACC-574,16000,2025-01-08,2023-04-04T01:25:00+0200,Partner Referral,Generate b2b partnerships,Proposal/Price Quote,Existing Customer - Upgrade,10,Opp-2180
ACC-887,220000,2024-05-26,2023-09-30T13:57:00+0200,Other,Matrix strategic portals,Id. Decision Makers,Existing Customer - Downgrade,40,Opp-2181
ACC-150,225000,2024-06-26,2022-01-04T08:26:00+0200,Web,Unleash revolutionary content,Qualification,Existing Customer - Upgrade,15,Opp-2182
ACC-523,193000,2024-06-16,2024-10-06T08:05:00+0200,Direct Mail,Engage holistic infrastructures,Perception Analysis,Existing Customer - Replacement,65,Opp-2183
ACC-821,218000,2024-06-25,2022-11-07T03:20:00+0200,Partner Referral,Evolve transparent applications,Id. Decision Makers,New Customer,5,Opp-2184
ACC-207,224000,2024-11-12,2023-03-10T00:53:00+0200,Other,Engineer real-time networks,Closed Lost,Existing Customer - Downgrade,5,Opp-2185
ACC-885,248000,2024-07-06,2024-06-09T02:15:00+0200,Trade Show,Target world-class communities,Closed Won,Existing Customer - Upgrade,30,Opp-2186
ACC-31,164000,2024-06-28,2021-02-03T21:27:00+0200,Phone Inquiry,Deliver cutting-edge e-commerce,Closed Lost,Existing Customer - Upgrade,75,Opp-2187
ACC-425,182000,2024-06-27,2024-02-08T01:12:00+0200,Direct Mail,Enable end-to-end relationships,Needs Analysis,Existing Customer - Upgrade,70,Opp-2188
ACC-563,228000,2024-10-11,2022-11-02T14:35:00+0200,Web,Architect next-generation networks,Perception Analysis,Existing Customer - Upgrade,35,Opp-2189
ACC-278,95000,2025-01-06,2022-09-30T17:17:00+0200,Phone Inquiry,Revolutionize collaborative bandwidth,Needs Analysis,Existing Customer - Upgrade,35,Opp-2190
ACC-822,83000,2025-02-18,2024-01-07T17:30:00+0200,Phone Inquiry,Target e-business methodologies,Needs Analysis,Existing Customer - Replacement,90,Opp-2191
ACC-719,86000,2024-05-24,2023-03-31T22:38:00+0200,Partner Referral,Incentivize robust applications,Id. Decision Makers,Existing Customer - Replacement,60,Opp-2192
ACC-741,204000,2024-10-02,2023-05-09T20:23:00+0200,Direct Mail,Maximize wireless niches,Perception Analysis,New Customer,35,Opp-2193
ACC-738,152000,2024-06-01,2023-06-03T19:23:00+0200,Direct Mail,Unleash next-generation eyeballs,Qualification,Existing Customer - Upgrade,95,Opp-2194
ACC-924,153000,2024-07-08,2022-05-02T03:08:00+0200,Partner Referral,Whiteboard b2b partnerships,Perception Analysis,New Customer,45,Opp-2195
ACC-476,110000,2024-10-02,2022-06-10T02:32:00+0200,Phone Inquiry,Scale sticky eyeballs,Needs Analysis,Existing Customer - Upgrade,0,Opp-2196
ACC-634,127000,2024-05-10,2020-01-04T19:47:00+0200,Phone Inquiry,Iterate mission-critical technologies,Needs Analysis,New Customer,25,Opp-2197
ACC-756,158000,2025-01-16,2022-08-13T05:44:00+0200,Other,Unleash customized eyeballs,Proposal/Price Quote,Existing Customer - Replacement,5,Opp-2198
ACC-955,151000,2024-08-05,2024-05-05T02:08:00+0200,Trade Show,Optimize integrated e-business,Proposal/Price Quote,New Customer,75,Opp-2199
ACC-861,160000,2025-03-09,2024-12-08T22:07:00+0200,Direct Mail,Productize cross-platform partnerships,Needs Analysis,New Customer,40,Opp-2200
ACC-57,221000,2024-12-17,2024-07-05T16:54:00+0200,Direct Mail,Optimize extensible platforms,Id. Decision Makers,New Customer,95,Opp-2201
ACC-433,82000,2024-07-10,2022-04-01T09:15:00+0200,Web,Aggregate compelling e-markets,Negotiation/Review,New Customer,15,Opp-2202
ACC-126,131000,2025-01-21,2024-09-12T18:56:00+0200,Direct Mail,Leverage value-added experiences,Closed Won,New Customer,5,Opp-2203
ACC-993,41000,2024-05-07,2024-04-02T14:35:00+0200,Web,Enable b2c info-mediaries,Needs Analysis,New Customer,55,Opp-2204
ACC-133,155000,2025-01-23,2023-05-02T08:51:00+0200,Direct Mail,Transition customized content,Id. Decision Makers,Existing Customer - Upgrade,75,Opp-2205
ACC-763,157000,2025-03-19,2022-07-10T19:20:00+0200,Direct Mail,Seize bricks-and-clicks web-readiness,Closed Lost,Existing Customer - Downgrade,5,Opp-2206
ACC-108,228000,2024-07-28,2021-11-03T06:11:00+0200,Direct Mail,Synergize granular e-tailers,Proposal/Price Quote,Existing Customer - Downgrade,30,Opp-2207
ACC-787,164000,2024-11-05,2022-09-09T09:53:58+0200,Web,Re-contextualize granular platforms,Negotiation/Review,Existing Customer - Downgrade,85,Opp-2208
ACC-190,10000,2024-04-17,2020-08-02T09:29:00+0200,Web,Engineer innovative action-items,Perception Analysis,Existing Customer - Replacement,5,Opp-2209
ACC-66,10000,2024-06-25,2021-08-10T02:01:00+0200,Phone Inquiry,Unleash distributed paradigms,Closed Won,Existing Customer - Replacement,95,Opp-2210
ACC-359,17000,2024-10-26,2024-09-04T19:52:00+0200,Partner Referral,Generate next-generation portals,Needs Analysis,Existing Customer - Replacement,95,Opp-2211
ACC-786,109000,2024-08-12,2021-08-05T23:08:00+0200,Direct Mail,Incentivize b2c metrics,Closed Won,Existing Customer - Downgrade,65,Opp-2212
ACC-847,237000,2024-09-21,2024-05-05T06:06:00+0200,Web,Incentivize e-business models,Closed Lost,Existing Customer - Upgrade,5,Opp-2213
ACC-200,186000,2024-06-25,2023-06-07T12:17:00+0200,Other,Iterate bleeding-edge info-mediaries,Perception Analysis,Existing Customer - Replacement,50,Opp-2214
ACC-421,173000,2024-10-22,2024-02-04T21:17:58+0200,Direct Mail,Grow revolutionary technologies,Closed Lost,New Customer,35,Opp-2215
ACC-827,234000,2025-01-02,2022-11-11T19:45:00+0200,Direct Mail,Re-intermediate holistic action-items,Perception Analysis,Existing Customer - Replacement,50,Opp-2216
ACC-53,10000,2025-02-23,2022-04-10T15:06:00+0200,Direct Mail,E-enable distributed web-readiness,Id. Decision Makers,Existing Customer - Replacement,100,Opp-2217
ACC-834,232000,2024-12-13,2021-03-11T21:49:00+0200,Phone Inquiry,Engage granular applications,Negotiation/Review,Existing Customer - Downgrade,35,Opp-2218
ACC-150,69000,2024-11-29,2023-11-30T17:28:00+0200,Partner Referral,Disintermediate best-of-breed methodologies,Id. Decision Makers,Existing Customer - Replacement,85,Opp-2219
ACC-648,175000,2025-03-05,2020-01-07T10:47:00+0200,Web,Envisioneer global mindshare,Closed Lost,Existing Customer - Replacement,35,Opp-2220
ACC-567,68000,2025-01-28,2023-06-08T20:17:00+0200,Web,Innovate best-of-breed e-commerce,Perception Analysis,New Customer,100,Opp-2221
ACC-158,86000,2024-04-11,2025-02-06T06:53:00+0200,Phone Inquiry,Utilize value-added bandwidth,Negotiation/Review,Existing Customer - Upgrade,0,Opp-2222
ACC-202,80000,2024-09-03,2022-07-13T07:41:00+0200,Web,Re-contextualize virtual eyeballs,Needs Analysis,New Customer,50,Opp-2223
ACC-691,89000,2024-05-06,2021-08-11T01:14:00+0200,Phone Inquiry,Empower wireless portals,Value Proposition,New Customer,15,Opp-2224
ACC-798,150000,2024-12-14,2020-07-10T22:34:00+0200,Phone Inquiry,Enhance ubiquitous infrastructures,Negotiation/Review,Existing Customer - Upgrade,40,Opp-2225
ACC-940,196000,2024-11-09,2021-01-03T14:48:00+0200,Partner Referral,Generate e-business web-readiness,Value Proposition,New Customer,40,Opp-2226
ACC-177,210000,2024-11-22,2020-11-12T05:39:00+0200,Phone Inquiry,Brand 24/7 eyeballs,Value Proposition,New Customer,95,Opp-2227
ACC-294,82000,2024-04-08,2020-05-31T16:16:00+0200,Phone Inquiry,Exploit intuitive roi,Closed Lost,Existing Customer - Upgrade,45,Opp-2228
ACC-947,29000,2024-09-02,2023-12-06T09:13:00+0200,Web,Morph world-class users,Needs Analysis,Existing Customer - Downgrade,70,Opp-2229
ACC-138,67000,2024-08-20,2022-04-11T21:22:00+0200,Web,Reinvent dynamic systems,Value Proposition,Existing Customer - Upgrade,85,Opp-2230
ACC-581,146000,2025-01-28,2023-01-11T17:08:00+0200,Partner Referral,Utilize cross-media portals,Prospecting,Existing Customer - Downgrade,20,Opp-2231
ACC-580,181000,2024-11-06,2024-04-03T01:43:00+0200,Direct Mail,Iterate mission-critical solutions,Closed Lost,Existing Customer - Upgrade,35,Opp-2232
ACC-690,104000,2025-03-04,2021-08-12T12:29:00+0200,Phone Inquiry,Syndicate efficient experiences,Perception Analysis,New Customer,100,Opp-2233
ACC-93,101000,2025-03-21,2022-08-09T17:35:00+0200,Web,Drive wireless infrastructures,Closed Lost,Existing Customer - Downgrade,35,Opp-2234
ACC-342,48000,2024-12-29,2021-07-04T23:48:00+0200,Trade Show,Reinvent mission-critical solutions,Prospecting,Existing Customer - Downgrade,30,Opp-2235
ACC-647,191000,2024-12-21,2021-07-09T19:43:00+0200,Direct Mail,Strategize robust bandwidth,Closed Won,Existing Customer - Downgrade,45,Opp-2236
ACC-946,178000,2024-04-06,2021-01-10T05:32:00+0200,Trade Show,Redefine dynamic web services,Negotiation/Review,New Customer,60,Opp-2237
ACC-617,141000,2024-04-13,2020-12-13T04:12:00+0200,Other,Aggregate cutting-edge e-business,Id. Decision Makers,Existing Customer - Upgrade,70,Opp-2238
ACC-489,12000,2024-11-06,2023-05-12T03:13:00+0200,Other,Streamline world-class e-tailers,Id. Decision Makers,New Customer,35,Opp-2239
ACC-678,197000,2024-09-08,2020-11-03T14:12:00+0200,Trade Show,Engineer clicks-and-mortar e-commerce,Negotiation/Review,Existing Customer - Replacement,30,Opp-2240
ACC-817,143000,2024-10-02,2023-04-01T04:36:00+0200,Trade Show,Strategize efficient networks,Closed Lost,Existing Customer - Downgrade,25,Opp-2241
ACC-666,14000,2025-01-26,2025-01-01T14:06:00+0200,Other,Aggregate interactive architectures,Closed Lost,Existing Customer - Replacement,40,Opp-2242
ACC-130,66000,2024-05-31,2024-09-01T18:58:00+0200,Phone Inquiry,Morph robust web services,Needs Analysis,Existing Customer - Upgrade,10,Opp-2243
ACC-658,112000,2025-01-15,2023-07-09T07:00:00+0200,Trade Show,Implement 24/7 methodologies,Closed Lost,New Customer,55,Opp-2244
ACC-251,150000,2024-12-11,2023-02-28T13:38:58+0200,Phone Inquiry,Re-contextualize best-of-breed metrics,Qualification,Existing Customer - Upgrade,100,Opp-2245
ACC-532,240000,2024-07-04,2021-10-03T23:42:00+0200,Direct Mail,Transform value-added initiatives,Id. Decision Makers,Existing Customer - Upgrade,65,Opp-2246
ACC-522,86000,2025-01-23,2020-12-10T11:51:00+0200,Phone Inquiry,Architect real-time initiatives,Closed Won,Existing Customer - Upgrade,70,Opp-2247
ACC-756,162000,2024-12-14,2024-06-07T14:28:00+0200,Phone Inquiry,Implement distributed action-items,Closed Won,New Customer,85,Opp-2248
ACC-806,81000,2024-07-10,2023-10-02T02:19:00+0200,Web,Productize cross-media relationships,Closed Lost,Existing Customer - Replacement,90,Opp-2249
ACC-719,184000,2024-03-30,2021-05-01T15:58:00+0200,Direct Mail,Integrate e-business synergies,Qualification,New Customer,45,Opp-2250
ACC-96,58000,2024-05-29,2024-02-04T11:28:00+0200,Trade Show,Orchestrate user-centric platforms,Id. Decision Makers,Existing Customer - Replacement,95,Opp-2251
ACC-995,83000,2025-03-06,2023-12-02T14:48:00+0200,Phone Inquiry,Deploy 24/7 architectures,Closed Won,Existing Customer - Downgrade,5,Opp-2252
ACC-74,76000,2024-05-03,2021-09-06T09:22:00+0200,Partner Referral,E-enable 24/365 architectures,Value Proposition,Existing Customer - Upgrade,100,Opp-2253
ACC-735,9000,2025-01-22,2020-03-05T00:33:00+0200,Direct Mail,E-enable impactful interfaces,Closed Lost,New Customer,60,Opp-2254
ACC-940,28000,2024-08-19,2021-12-09T13:11:00+0200,Partner Referral,Monetize sticky networks,Prospecting,Existing Customer - Upgrade,70,Opp-2255
ACC-947,126000,2024-08-21,2023-01-02T22:14:00+0200,Trade Show,Synergize extensible applications,Value Proposition,Existing Customer - Downgrade,85,Opp-2256
ACC-654,166000,2025-02-12,2020-10-06T14:48:00+0200,Trade Show,Repurpose robust bandwidth,Perception Analysis,New Customer,35,Opp-2257
ACC-585,83000,2024-04-21,2021-03-07T06:08:58+0200,Web,Productize value-added supply-chains,Prospecting,Existing Customer - Upgrade,65,Opp-2258
ACC-706,49000,2025-02-14,2022-06-09T15:11:00+0200,Trade Show,Transition dynamic niches,Prospecting,Existing Customer - Downgrade,75,Opp-2259
ACC-770,163000,2024-11-23,2021-11-01T04:07:00+0200,Direct Mail,Envisioneer vertical networks,Perception Analysis,New Customer,10,Opp-2260
ACC-303,238000,2024-04-03,2022-08-04T23:23:00+0200,Partner Referral,Whiteboard out-of-the-box partnerships,Perception Analysis,Existing Customer - Replacement,95,Opp-2261
ACC-20,171000,2024-11-08,2025-01-10T22:32:00+0200,Partner Referral,Architect dynamic content,Id. Decision Makers,Existing Customer - Downgrade,100,Opp-2262
ACC-739,16000,2024-06-30,2021-09-10T06:13:00+0200,Direct Mail,Aggregate world-class roi,Qualification,Existing Customer - Upgrade,10,Opp-2263
ACC-623,39000,2024-06-08,2020-12-06T06:36:00+0200,Direct Mail,Target interactive e-commerce,Id. Decision Makers,New Customer,65,Opp-2264
ACC-696,110000,2024-12-31,2024-11-10T19:54:00+0200,Other,Leverage rich web services,Qualification,Existing Customer - Downgrade,25,Opp-2265
ACC-304,35000,2024-06-08,2022-06-10T12:17:00+0200,Partner Referral,Architect holistic mindshare,Qualification,Existing Customer - Replacement,30,Opp-2266
ACC-341,214000,2024-12-05,2024-02-29T20:26:00+0200,Trade Show,Extend value-added action-items,Qualification,New Customer,85,Opp-2267
ACC-331,172000,2024-07-20,2021-06-01T13:54:00+0200,Web,Unleash compelling users,Prospecting,Existing Customer - Upgrade,90,Opp-2268
ACC-173,127000,2024-06-10,2023-02-03T20:32:58+0200,Direct Mail,Engage e-business eyeballs,Qualification,Existing Customer - Upgrade,75,Opp-2269
ACC-299,102000,2024-07-27,2020-10-05T11:23:58+0200,Web,Target revolutionary users,Prospecting,Existing Customer - Downgrade,65,Opp-2270
ACC-347,150000,2024-10-18,2023-10-31T18:17:00+0200,Trade Show,Re-intermediate enterprise supply-chains,Prospecting,Existing Customer - Upgrade,50,Opp-2271
ACC-141,168000,2025-02-01,2024-12-05T21:02:00+0200,Web,Unleash bricks-and-clicks deliverables,Needs Analysis,Existing Customer - Upgrade,85,Opp-2272
ACC-454,192000,2025-03-08,2020-08-05T21:40:00+0200,Web,Exploit plug-and-play partnerships,Perception Analysis,Existing Customer - Replacement,75,Opp-2273
ACC-476,181000,2024-08-20,2020-03-08T02:19:00+0200,Trade Show,Matrix bleeding-edge e-commerce,Prospecting,Existing Customer - Upgrade,30,Opp-2274
ACC-699,25000,2024-04-18,2023-04-07T01:07:00+0200,Phone Inquiry,Orchestrate scalable applications,Closed Won,New Customer,80,Opp-2275
ACC-92,161000,2024-07-30,2020-03-07T00:51:00+0200,Partner Referral,Benchmark virtual methodologies,Value Proposition,Existing Customer - Upgrade,100,Opp-2276
ACC-900,240000,2024-06-30,2023-02-07T01:02:58+0200,Direct Mail,Deploy b2c communities,Closed Lost,Existing Customer - Upgrade,0,Opp-2277
ACC-246,52000,2024-04-24,2022-05-10T07:43:00+0200,Direct Mail,Morph dot-com deliverables,Negotiation/Review,Existing Customer - Downgrade,50,Opp-2278
ACC-998,210000,2024-12-07,2021-04-01T23:57:00+0200,Web,Redefine virtual metrics,Negotiation/Review,New Customer,65,Opp-2279
ACC-128,223000,2024-10-23,2020-12-08T00:29:00+0200,Other,Transform distributed users,Perception Analysis,New Customer,70,Opp-2280
ACC-942,112000,2024-06-09,2024-12-02T20:32:00+0200,Trade Show,Scale extensible networks,Prospecting,New Customer,5,Opp-2281
ACC-532,123000,2025-02-27,2023-08-12T10:59:00+0200,Other,Utilize 24/365 bandwidth,Qualification,New Customer,100,Opp-2282
ACC-66,182000,2025-02-12,2021-02-08T12:36:00+0200,Other,Drive wireless paradigms,Value Proposition,Existing Customer - Upgrade,20,Opp-2283
ACC-343,115000,2024-06-16,2022-10-05T01:36:00+0200,Trade Show,Engage impactful partnerships,Value Proposition,New Customer,60,Opp-2284
ACC-886,93000,2025-01-25,2024-04-09T16:11:00+0200,Direct Mail,Architect collaborative functionalities,Negotiation/Review,Existing Customer - Downgrade,0,Opp-2285
ACC-770,164000,2024-06-12,2020-03-11T18:36:00+0200,Trade Show,Matrix b2b infrastructures,Needs Analysis,Existing Customer - Replacement,20,Opp-2286
ACC-885,239000,2024-06-09,2022-03-12T03:31:00+0200,Direct Mail,Visualize open-source bandwidth,Closed Won,Existing Customer - Replacement,90,Opp-2287
ACC-289,38000,2025-03-21,2020-06-02T12:53:00+0200,Other,Expedite global supply-chains,Closed Won,Existing Customer - Upgrade,30,Opp-2288
ACC-798,37000,2024-12-31,2020-05-08T09:04:00+0200,Phone Inquiry,Visualize compelling e-commerce,Perception Analysis,Existing Customer - Downgrade,35,Opp-2289
ACC-145,66000,2025-02-19,2022-12-06T18:08:58+0200,Trade Show,Enhance proactive schemas,Proposal/Price Quote,Existing Customer - Upgrade,90,Opp-2290
ACC-882,182000,2024-05-27,2022-09-10T05:39:00+0200,Web,Repurpose cross-platform e-services,Negotiation/Review,Existing Customer - Replacement,85,Opp-2291
ACC-590,30000,2024-08-06,2021-05-02T11:41:00+0200,Direct Mail,Transform innovative niches,Id. Decision Makers,Existing Customer - Upgrade,60,Opp-2292
ACC-719,101000,2024-08-08,2022-10-01T21:53:58+0200,Other,E-enable next-generation experiences,Closed Lost,Existing Customer - Upgrade,5,Opp-2293
ACC-919,101000,2024-06-01,2021-01-05T05:06:00+0200,Other,Deploy next-generation e-commerce,Closed Won,Existing Customer - Downgrade,30,Opp-2294
ACC-110,157000,2024-08-23,2024-09-03T17:48:00+0200,Partner Referral,Productize best-of-breed info-mediaries,Perception Analysis,Existing Customer - Replacement,45,Opp-2295
ACC-368,237000,2024-04-02,2023-11-11T14:03:00+0200,Other,Drive turn-key channels,Closed Won,Existing Customer - Upgrade,60,Opp-2296
ACC-448,87000,2025-01-29,2020-04-10T11:46:00+0200,Phone Inquiry,Synergize virtual roi,Perception Analysis,Existing Customer - Upgrade,95,Opp-2297
ACC-636,157000,2024-06-04,2024-12-10T20:08:00+0200,Direct Mail,Re-intermediate holistic content,Proposal/Price Quote,Existing Customer - Downgrade,0,Opp-2298
ACC-629,88000,2024-07-02,2021-01-06T13:25:00+0200,Phone Inquiry,Whiteboard turn-key e-services,Value Proposition,Existing Customer - Upgrade,5,Opp-2299
ACC-762,204000,2024-11-15,2022-11-02T03:22:00+0200,Phone Inquiry,Redefine holistic supply-chains,Value Proposition,Existing Customer - Upgrade,80,Opp-2300
ACC-862,162000,2024-06-27,2023-08-10T20:17:00+0200,Other,Evolve mission-critical portals,Closed Lost,New Customer,25,Opp-2301
ACC-164,50000,2024-04-21,2022-10-09T13:07:00+0200,Direct Mail,Exploit enterprise models,Value Proposition,Existing Customer - Downgrade,65,Opp-2302
ACC-259,78000,2024-09-24,2023-05-13T00:53:00+0200,Direct Mail,Maximize wireless metrics,Id. Decision Makers,Existing Customer - Replacement,55,Opp-2303
ACC-205,104000,2025-03-06,2024-05-02T23:23:00+0200,Other,Envisioneer impactful technologies,Id. Decision Makers,Existing Customer - Replacement,80,Opp-2304
ACC-455,204000,2024-06-01,2021-01-31T16:30:00+0200,Partner Referral,Strategize extensible portals,Closed Lost,New Customer,35,Opp-2305
ACC-287,201000,2024-09-24,2021-04-01T21:02:00+0200,Direct Mail,Unleash real-time supply-chains,Closed Lost,New Customer,0,Opp-2306
ACC-419,199000,2024-12-20,2021-05-12T08:15:00+0200,Web,Repurpose end-to-end experiences,Prospecting,Existing Customer - Replacement,60,Opp-2307
ACC-829,71000,2024-12-27,2023-03-31T12:51:00+0200,Direct Mail,Integrate sticky deliverables,Id. Decision Makers,New Customer,45,Opp-2308
ACC-248,49000,2024-08-15,2021-12-06T06:22:00+0200,Phone Inquiry,E-enable e-business experiences,Id. Decision Makers,Existing Customer - Replacement,65,Opp-2309
ACC-37,216000,2024-10-28,2022-03-03T19:27:00+0200,Partner Referral,Enhance end-to-end web services,Negotiation/Review,Existing Customer - Downgrade,40,Opp-2310
ACC-3,42000,2024-08-10,2025-02-05T09:45:00+0200,Other,Aggregate sticky synergies,Needs Analysis,Existing Customer - Replacement,90,Opp-2311
ACC-463,60000,2024-04-22,2020-02-02T14:28:00+0200,Phone Inquiry,Empower proactive convergence,Qualification,Existing Customer - Upgrade,60,Opp-2312
ACC-131,61000,2025-01-11,2025-01-04T05:51:00+0200,Phone Inquiry,Whiteboard interactive web services,Perception Analysis,New Customer,25,Opp-2313
ACC-718,115000,2024-08-25,2021-08-12T14:30:00+0200,Web,Empower granular functionalities,Qualification,Existing Customer - Upgrade,80,Opp-2314
ACC-622,111000,2024-10-06,2023-05-31T17:30:00+0200,Web,Implement interactive architectures,Proposal/Price Quote,Existing Customer - Upgrade,55,Opp-2315
ACC-478,92000,2024-07-04,2021-10-01T19:36:00+0200,Trade Show,Deliver killer architectures,Qualification,New Customer,65,Opp-2316
ACC-648,134000,2024-04-03,2024-08-09T22:38:58+0200,Phone Inquiry,Brand ubiquitous niches,Proposal/Price Quote,Existing Customer - Replacement,85,Opp-2317
ACC-451,227000,2024-11-25,2022-01-05T18:00:00+0200,Web,Synthesize innovative bandwidth,Perception Analysis,New Customer,45,Opp-2318
ACC-889,109000,2025-02-27,2021-01-10T01:50:00+0200,Trade Show,Morph killer markets,Qualification,Existing Customer - Downgrade,60,Opp-2319
ACC-184,141000,2024-07-22,2020-01-07T15:02:00+0200,Phone Inquiry,Brand innovative relationships,Value Proposition,New Customer,5,Opp-2320
